itemLabel,universeLabel
unnamed partner/spouse,Alter Ego
unnamed child,Alter Ego
unnamed child molester,Alter Ego
The Narrator,Alter Ego
Spartan,One Piece
Bukkororii,KonoSuba
Soketto,KonoSuba
Hiropon,KonoSuba
Chekera,KonoSuba
Pucchin,KonoSuba
Shikobei,KonoSuba
Chakamiya,KonoSuba
Ruffian,KonoSuba
Luna,KonoSuba
Chris,KonoSuba
Kyoya Mitsurugi,KonoSuba
Cremea,KonoSuba
Fio,KonoSuba
Taylor,KonoSuba
Dust,KonoSuba
Keith,KonoSuba
Rin,KonoSuba
Sena,KonoSuba
Hime Shiraki,Yuri Is My Job!
Mitsuki Yano,Yuri Is My Job!
Kanoko Mamiya,Yuri Is My Job!
Sumika Chibana,Yuri Is My Job!
Mai Koshiba,Yuri Is My Job!
Nene Nishidera,Yuri Is My Job!
Liu Lian,The Romance of the Three Kingdoms
Liu Ying,The Romance of the Three Kingdoms
Liu Jian,The Romance of the Three Kingdoms
Liu Ai,The Romance of the Three Kingdoms
Liu Xian,The Romance of the Three Kingdoms
Liu Shu,The Romance of the Three Kingdoms
Liu Yi,The Romance of the Three Kingdoms
Liu Bi,The Romance of the Three Kingdoms
Liu Da,The Romance of the Three Kingdoms
Liu Buyi,The Romance of the Three Kingdoms
Liu Hui,The Romance of the Three Kingdoms
Zhao Yan,The Romance of the Three Kingdoms
Fu Wan,The Romance of the Three Kingdoms
Wang Zifu,The Romance of the Three Kingdoms
Wu Zilan,The Romance of the Three Kingdoms
Chong Ji,The Romance of the Three Kingdoms
Wu Shuo,The Romance of the Three Kingdoms
Zhu Ling,The Romance of the Three Kingdoms
Lu Zhao,The Romance of the Three Kingdoms
Yuan Yin,The Romance of the Three Kingdoms
Xu Qiu,The Romance of the Three Kingdoms
Ma Rong,The Romance of the Three Kingdoms
Guo Tu,The Romance of the Three Kingdoms
Gao Lan,The Romance of the Three Kingdoms
Maomao,The Apothecary Diaries
Jinshi,The Apothecary Diaries
Konoha Akisato,16bit Sensation
Mamoru Rokuda,16bit Sensation
Kaori Shimoda,16bit Sensation
Meiko Uehara,16bit Sensation
Masaru Rokuda,16bit Sensation
Kiyoshi Gomikawa,16bit Sensation
Toya Yamada,16bit Sensation
Wang Jiejie,Lilo & Stitch
Totalitarian Right,JrEg
Anarchist Right,JrEg
Communist,JrEg
Anarcho-Communist,JrEg
Sei Takanashi,The Saint's Magic Power is Omnipotent
Albert Hawke,The Saint's Magic Power is Omnipotent
Johan Valdec,The Saint's Magic Power is Omnipotent
Yuri Drewes,The Saint's Magic Power is Omnipotent
Jude,The Saint's Magic Power is Omnipotent
Erhart Hawke,The Saint's Magic Power is Omnipotent
Elizabeth Ashley,The Saint's Magic Power is Omnipotent
Radical Centrist,JrEg
Horseshoe Centrist,JrEg
Dead Centrist,JrEg
Moderate Lee,JrEg
Political Nihilist,JrEg
Anti-Radical,JrEg
Aira Misono,The Saint's Magic Power is Omnipotent
Kyle Salutania,The Saint's Magic Power is Omnipotent
Rayne Salutania,The Saint's Magic Power is Omnipotent
Siegfried Salutania,The Saint's Magic Power is Omnipotent
Masaharu Kaito,Yakuza
Dominic Goltz,The Saint's Magic Power is Omnipotent
Damian Goltz,The Saint's Magic Power is Omnipotent
Nicole Adler,The Saint's Magic Power is Omnipotent
Leonhardt,The Saint's Magic Power is Omnipotent
Roxy Hart,Berserk of Gluttony
Myne,Berserk of Gluttony
Eris Seifort,Berserk of Gluttony
Angeline,My Daughter Left the Nest and Returned an S-Rank Adventurer
Belgrieve,My Daughter Left the Nest and Returned an S-Rank Adventurer
Anessa,My Daughter Left the Nest and Returned an S-Rank Adventurer
Helvetica Bordeaux,My Daughter Left the Nest and Returned an S-Rank Adventurer
Sasha Bordeaux,My Daughter Left the Nest and Returned an S-Rank Adventurer
Seren Bordeaux,My Daughter Left the Nest and Returned an S-Rank Adventurer
Charlotte,My Daughter Left the Nest and Returned an S-Rank Adventurer
Byaku,My Daughter Left the Nest and Returned an S-Rank Adventurer
Ashcroft,My Daughter Left the Nest and Returned an S-Rank Adventurer
Lionel,My Daughter Left the Nest and Returned an S-Rank Adventurer
Cheborg,My Daughter Left the Nest and Returned an S-Rank Adventurer
Dortos,My Daughter Left the Nest and Returned an S-Rank Adventurer
Maria,My Daughter Left the Nest and Returned an S-Rank Adventurer
Viola,The Family Circumstances of the Irregular Witch
Earth,A Playthrough of a Certain Dude's VRMMO Life
Taichi Tanaka,A Playthrough of a Certain Dude's VRMMO Life
Zwei,A Playthrough of a Certain Dude's VRMMO Life
Milly,A Playthrough of a Certain Dude's VRMMO Life
Sunraku,Shangri-La Frontier
Psyger-0,Shangri-La Frontier
Arthur Pencilgon,Shangri-La Frontier
Satou,Tales of Wedding Rings
Hime,Tales of Wedding Rings
Cid Kagenou,The Eminence in Shadow
Claire Kagenou,The Eminence in Shadow
Alexia Midgar,The Eminence in Shadow
Rose Oriana,The Eminence in Shadow
Hyoutauros,One Piece
Peli Motto,Star Wars
Toko Usagihara,Akebi's Sailor Uniform
Kao Akebi,Akebi's Sailor Uniform
Ayumi Togeguchi,Akebi's Sailor Uniform
Curt Connors,Earth-120703
Milo Murphy,Phineas and Ferb
Shi Taigong,Water Margin
Wang Si,Water Margin
mother of Jin Cuilian,Water Margin
Jiang Yiqu,The Romance of the Three Kingdoms
Lady Liu,The Romance of the Three Kingdoms
Yuan Xi,The Romance of the Three Kingdoms
Sakisaka,.hack
Tawaraya,.hack
Tsukasa,.hack
Subaru,.hack
Gao Gan,The Romance of the Three Kingdoms
Wang Zhao,The Romance of the Three Kingdoms
Su You,The Romance of the Three Kingdoms
Lu Kuang,The Romance of the Three Kingdoms
Lu Xiang,The Romance of the Three Kingdoms
Wang Xiu,The Romance of the Three Kingdoms
Xin Pi,The Romance of the Three Kingdoms
Yin Kai,The Romance of the Three Kingdoms
Ju Hu,The Romance of the Three Kingdoms
Ma Yan,The Romance of the Three Kingdoms
Zhang Yi,The Romance of the Three Kingdoms
Li Fu,The Romance of the Three Kingdoms
Yin Kui,The Romance of the Three Kingdoms
Shen Rong,The Romance of the Three Kingdoms
Cao Pi,The Romance of the Three Kingdoms
Lady Zhen,The Romance of the Three Kingdoms
Cui Yan,The Romance of the Three Kingdoms
Jiao Chu,The Romance of the Three Kingdoms
Mateo,Pokémon
Zhang Nan,The Romance of the Three Kingdoms
Wuhuanchu,The Romance of the Three Kingdoms
Han Heng,The Romance of the Three Kingdoms
Wang Yan,The Romance of the Three Kingdoms
Tian Chou,The Romance of the Three Kingdoms
Karl-Bertil Jonsson,Karl-Bertil Jonsson
Gongsun Kang,The Romance of the Three Kingdoms
Gongsun Du,The Romance of the Three Kingdoms
Gognsun Gong,The Romance of the Three Kingdoms
Vera,Ongezellig
Cao Zhi,The Romance of the Three Kingdoms
Guo Yi,The Romance of the Three Kingdoms
Zhang Wu,The Romance of the Three Kingdoms
Chen Sun,The Romance of the Three Kingdoms
Yi Ji,The Romance of the Three Kingdoms
Liu Shan,The Romance of the Three Kingdoms
Lady Chen,The Romance of the Three Kingdoms
Liu Qi,The Romance of the Three Kingdoms
Liu Cong,The Romance of the Three Kingdoms
Wen Pin,The Romance of the Three Kingdoms
Wang Wei,The Romance of the Three Kingdoms
Sima Hui,The Romance of the Three Kingdoms
Pang Degong,The Romance of the Three Kingdoms
Pang Tong,The Romance of the Three Kingdoms
Xu Shu,The Romance of the Three Kingdoms
Doyle,Interstellar
Liu Mi,The Romance of the Three Kingdoms
Liu Feng,The Romance of the Three Kingdoms
Zhuge Gui,The Romance of the Three Kingdoms
Zhuge Xuan,The Romance of the Three Kingdoms
Zhuge Jun,The Romance of the Three Kingdoms
Cui Zhouping,The Romance of the Three Kingdoms
Shi Guangyuan,The Romance of the Three Kingdoms
Meng Gongwei,The Romance of the Three Kingdoms
Huang Chengyan,The Romance of the Three Kingdoms
Adolf Hitler,Family Guy
Meadows,One Piece
Acilia,One Piece
Miramir,Star Wars
Eva Braun,Family Guy
Keitaro Gentoga,Dark Gathering
Yayoi Hozuki,Dark Gathering
Eiko Hozuki,Dark Gathering
Ai Kamiyo,Dark Gathering
Devin Weston,Grand Theft Auto HD
Frank Miller,Police Simulator: Patrol Duty
Alaundo,Forgotten Realms
Alaundo,Dungeons & Dragons
Olivia Smith,Police Simulator: Patrol Duty
Emma Davis,Police Simulator: Patrol Duty
Noah J. Jones,Police Simulator: Patrol Duty
Danny Lopez,Police Simulator: Patrol Duty
Mia Torres,Police Simulator: Patrol Duty
Teresa Carste,Reign of the Seven Spellblades
Chloe Halford,Reign of the Seven Spellblades
Frances Gilchrist,Reign of the Seven Spellblades
Vanessa Aldiss,Reign of the Seven Spellblades
Penny Carter,Whoniverse
Ralph Kane,Wait Till your Father Gets Home
Harry Boyle,Wait Till your Father Gets Home
Irma Boyle,Wait Till your Father Gets Home
Alice Boyle,Wait Till your Father Gets Home
Qiao Zhou,The Romance of the Three Kingdoms
Xu Jing,The Romance of the Three Kingdoms
Qin Mi,The Romance of the Three Kingdoms
Lu Yi,The Romance of the Three Kingdoms
Deng Zhi,The Romance of the Three Kingdoms
Yang Hong,The Romance of the Three Kingdoms
Zhou Qun,The Romance of the Three Kingdoms
Fei Yi,The Romance of the Three Kingdoms
Fei Shi,The Romance of the Three Kingdoms
Fu Gan,The Romance of the Three Kingdoms
Du Xi,The Romance of the Three Kingdoms
Wei Kai,The Romance of the Three Kingdoms
He Qia,The Romance of the Three Kingdoms
Bing Yuan,The Romance of the Three Kingdoms
Guan Ning,The Romance of the Three Kingdoms
Empress Cao,The Romance of the Three Kingdoms
Yang Ang,The Romance of the Three Kingdoms
Yang Ren,The Romance of the Three Kingdoms
Xue Ti,The Romance of the Three Kingdoms
Gu Li,The Romance of the Three Kingdoms
Lady Ding,The Romance of the Three Kingdoms
Lady Liu,The Romance of the Three Kingdoms
Lady Bian,The Romance of the Three Kingdoms
Cao Zhang,The Romance of the Three Kingdoms
Cao Xiong,The Romance of the Three Kingdoms
Zuo Ci,The Romance of the Three Kingdoms
Xu Zhi,The Romance of the Three Kingdoms
Guan Lu,The Romance of the Three Kingdoms
Wang Ji,The Romance of the Three Kingdoms
Wang Bi,The Romance of the Three Kingdoms
Geng Ji,The Romance of the Three Kingdoms
Wei Huang,The Romance of the Three Kingdoms
Jin Yi,The Romance of the Three Kingdoms
Ren Kui,The Romance of the Three Kingdoms
Masaru Watase,Yakuza
Guo Huai,The Romance of the Three Kingdoms
Xiahou Shang,The Romance of the Three Kingdoms
Cai Yan,The Romance of the Three Kingdoms
Cardo Nabo,Ad Stella
Nijika Ijichi,Bocchi the Rock!
Baby 5,One Piece
Chizuru Nakamura,Kokuhaku Jikkō Iinkai
Kimura Masayas father,RapeLay
Renko Usami,Touhou Project
Majima,Lycoris Recoil
Hibana Kagari,Lycoris Recoil
Jin,Lycoris Recoil
Karol Littmann,The Teacher
Lieutenant Valeria,Star Wars
Solomon Muto,Yu-Gi-Oh!
Kagemaru,Yu-Gi-Oh!
Akari Watanabe,"More Than a Married Couple, But Not Lovers"
Shiori Sakurazaka,"More Than a Married Couple, But Not Lovers"
father of Xie Xida,Jin Ping Mei
mother of Xie Xida,Jin Ping Mei
Shu Terafune,"More Than a Married Couple, But Not Lovers"
Liu Sheng,Jin Ping Mei
Bambu,Marvel
Bambu,Earth-616
Taiwei Tong,Jin Ping Mei
Hana Uzaki,Uzaki-chan Wants to Hang Out!
father of Guifei Niangniang,Jin Ping Mei
Rouji Chante,Ad Stella
Sharwyn,Forgotten Realms
Wang Shiqi,Jin Ping Mei
Chen Liaoweng,Jin Ping Mei
Kal,Ad Stella
Meng Changling,Jin Ping Mei
Liu Niangniang,Jin Ping Mei
Wang Zudao,Jin Ping Mei
Chen Zongshan,Jin Ping Mei
Jincaier,Jin Ping Mei
Janet Drake,DC
Iruma Suzuki,Welcome to Demon School! Iruma-kun
Mongu,Marvel
Mongu,Earth-616
General Fang,Marvel
General Fang,Earth-616
Yulan,Jin Ping Mei
Liu Gao,Jin Ping Mei
Michael Duffy,Marvel
Michael Duffy,Earth-616
Qinzong,Jin Ping Mei
Bill Bishop,Marvel
Bill Bishop,Earth-616
Kraken Isaak,Saint Seiya
Erica Ortegas,Star Trek
Ahiru,One Piece
Gambo,One Piece
Attach,One Piece
Moqueca,One Piece
Nashi,One Piece
Mari,One Piece
Sauce,One Piece
Neggy,One Piece
Rocks D. Xebec,One Piece
Couran,One Piece
Lemoncheese,One Piece
Jeep,One Piece
Wheel,One Piece
Kamen Rider Imperer,Toei Tokusatsu
Ma Ling,Water Margin
Robert Muldoon,Jurassic Park
Kamen Rider Joker,Toei Tokusatsu
Kamen Rider Scissors,Toei Tokusatsu
Rhea,Masters of the Universe
Eugenia Insigna,Foundation
Bookworm,DC
Merchant,Resident Evil
Flint,Marvel
Flint,Earth-616
Baxter Bigelow,Marvel
Baxter Bigelow,Earth-616
Mandark,Dexter's Laboratory
Jason,Grand Theft Auto HD
Lucia,Grand Theft Auto HD
Fried Chicken Tramp,Team Fortress
Suleiman,One Piece
Abdullah,One Piece
Jeet,One Piece
Dagama,One Piece
Elizabello II,One Piece
Chinjao,One Piece
Sai,One Piece
Boo,One Piece
Gambia,One Piece
Sayuri,Dead or Alive Xtreme
Kimihiko Kimizuka,The Detective is Already Dead
Carl Clover,BlazBlue
Litchi Faye Ling,BlazBlue
Bullet,BlazBlue
Tamao Kurei,Haiyore! Nyaruko-san
Jacques Strap,The Simpsons
Preston Garvey,Fallout
Leon Bronev,Professor Layton
Angela Ledore,Professor Layton
Alphonse Dalston,Professor Layton
Annie Dretche,Professor Layton
Inspector Ercule Hastings,Professor Layton
Sabrina Mustavaara,Salatut elämät
Theoto Rikka,86
Jon Antilles,Star Wars
Casey Jones,Teenage Mutant Ninja Turtles
Divine,Grand Theft Auto 2D
Johnny Hawtorn,Grand Theft Auto 2D
Charles Jones,Grand Theft Auto 2D
Wolfie Vilans,Grand Theft Auto 2D
Brains,Grand Theft Auto 2D
Fingers,Grand Theft Auto 2D
Hamato Yoshi,Teenage Mutant Ninja Turtles
Casey Jones,Teenage Mutant Ninja Turtles
Arashi,DC
Casey Jones,Teenage Mutant Ninja Turtles
Karai,Teenage Mutant Ninja Turtles
Casey Jones,Teenage Mutant Ninja Turtles
Fionna Campbell,Adventure Time
Fionna Campbell,Fionna and Cake
Karai,Teenage Mutant Ninja Turtles
Tech,Star Wars
Gustavsson,Pettson's and Findus'
Sonek,Dreadfully Titled Story
Kotori Itsuka,Date a Live
Hiroto Tonomachi,Date a Live
Kyouji Kawagoe,Date a Live
Ellen Mira Mathers,Date a Live
Jessica Bailey,Date a Live
James A. Paddington,Date a Live
Chika,Princess Connect!
Jorge de Burgos,The Name of the Rose
Miranda,Granblue Fantasy
Inej Ghafa,Grishaverse
Wylan Van Eck,Grishaverse
Xie Xida,Jin Ping Mei
Chang Zhijie,Jin Ping Mei
Yang Jian,Jin Ping Mei
Li Jiaoer,Jin Ping Mei
Daian,Jin Ping Mei
Li Guijie,Jin Ping Mei
Hua Zixu,Jin Ping Mei
Red Sonja,Marvel
Red Sonja,fictional  of the Hyborian Age
Nash Durango,Star Wars
Charlotte Newichi,One Piece
Charlotte Newji,One Piece
Charlotte Newsan,One Piece
Charlotte Newshi,One Piece
Charlotte Newgo,One Piece
Granat,Frieren
Charlotte Anglais,One Piece
Charlotte Dolce,One Piece
Charlotte Dragee,One Piece
Charlotte Wafers,One Piece
Charlotte Nusstorte,One Piece
Charlotte Dacquoise,One Piece
Charlotte Kato,One Piece
Charlotte Melise,One Piece
Elise Littstein,Tearmoon Empire
Ashley Graves,The Coffin of Andy and Leyley
Andrew Graves,The Coffin of Andy and Leyley
Streusen,One Piece
Rincewind,Discworld
Randall Flagg,Multiverse
Kazuma,Naruto
Kitane,Naruto
Matsuri,Naruto
Mizuki,Naruto
Shin,Naruto
Sora,Naruto
Big Louie,Teenage Mutant Ninja Turtles
Casey Jones,Teenage Mutant Ninja Turtles
Arnold Jones,Teenage Mutant Ninja Turtles
Kan Ze,The Romance of the Three Kingdoms
Xue Zong,The Romance of the Three Kingdoms
Cheng Bing,The Romance of the Three Kingdoms
Zhu Huan,The Romance of the Three Kingdoms
Lu Ji,The Romance of the Three Kingdoms
Zhang Wen,The Romance of the Three Kingdoms
Lu Meng,The Romance of the Three Kingdoms
Lu Xun,The Romance of the Three Kingdoms
Xu Sheng,The Romance of the Three Kingdoms
Pan Zhang,The Romance of the Three Kingdoms
Ding Feng,The Romance of the Three Kingdoms
Gan Ning,The Romance of the Three Kingdoms
Ling Tong,The Romance of the Three Kingdoms
Gui Lan,The Romance of the Three Kingdoms
Dai Yuan,The Romance of the Three Kingdoms
Bian Hong,The Romance of the Three Kingdoms
Lady Xu,The Romance of the Three Kingdoms
Sun Gao,The Romance of the Three Kingdoms
Fu Ying,The Romance of the Three Kingdoms
Su Fei,The Romance of the Three Kingdoms
Chen Jiu,The Romance of the Three Kingdoms
Deng Long,The Romance of the Three Kingdoms
Sima Yi,The Romance of the Three Kingdoms
Sima Fang,The Romance of the Three Kingdoms
Sima Lang,The Romance of the Three Kingdoms
Xiahou Lan,The Romance of the Three Kingdoms
Zhi Xi,The Romance of the Three Kingdoms
Zhang Yun,The Romance of the Three Kingdoms
Deng Yi,The Romance of the Three Kingdoms
Liu Xian,The Romance of the Three Kingdoms
Fu Xun,The Romance of the Three Kingdoms
Wang Can,The Romance of the Three Kingdoms
Song Zhong,The Romance of the Three Kingdoms
Wei Yan,The Romance of the Three Kingdoms
Han Xuan,The Romance of the Three Kingdoms
Thorn Harvestar,world of Bone
Wu Chen,The Romance of the Three Kingdoms
Bu Zhi,The Romance of the Three Kingdoms
Cheng Zi,The Romance of the Three Kingdoms
Jiang Gan,The Romance of the Three Kingdoms
Laios Touden,Delicious in Dungeon
Tyra,Granblue Fantasy
Liu Fu,The Romance of the Three Kingdoms
Lu Tong,The Romance of the Three Kingdoms
Kyotaro Ichikawa,The Dangers in My Heart
Chihiro Kobayashi,The Dangers in My Heart
Moeko Sekine,The Dangers in My Heart
Serina Yoshida,The Dangers in My Heart
Sho Adachi,The Dangers in My Heart
Kenta Kanzaki,The Dangers in My Heart
Chikara Ota,The Dangers in My Heart
Honoka Hara,The Dangers in My Heart
Kana Ichikawa,The Dangers in My Heart
Haruya Nanjo,The Dangers in My Heart
Rin Kanaoya,The Dangers in My Heart
Yurine Hanzawa,The Dangers in My Heart
Kanna Ando,The Dangers in My Heart
Niu Jin,The Romance of the Three Kingdoms
Cao Chun,The Romance of the Three Kingdoms
Chen Jiao,The Romance of the Three Kingdoms
Ma Su,The Romance of the Three Kingdoms
Ma Liang,The Romance of the Three Kingdoms
Liu Du,The Romance of the Three Kingdoms
Zhao Fan,The Romance of the Three Kingdoms
Lady Fan,The Romance of the Three Kingdoms
Chen Shi,The Romance of the Three Kingdoms
Zhang Zhu,The Romance of the Three Kingdoms
Jiao Bing,The Romance of the Three Kingdoms
Wang Ping,The Romance of the Three Kingdoms
Wu Zhi,The Romance of the Three Kingdoms
Shen Dan,The Romance of the Three Kingdoms
daughter of Guan Yu,The Romance of the Three Kingdoms
Fu Shiren,The Romance of the Three Kingdoms
Zhai Yuan,The Romance of the Three Kingdoms
Wang Fu,The Romance of the Three Kingdoms
Pan Jun,The Romance of the Three Kingdoms
Zhao Lei,The Romance of the Three Kingdoms
Lu Chang,The Romance of the Three Kingdoms
Q124373447,Eyesight
Dong Heng,The Romance of the Three Kingdoms
Dong Chao,The Romance of the Three Kingdoms
Pang Rou,The Romance of the Three Kingdoms
sister-in-law of Pang De,The Romance of the Three Kingdoms
Lady Li,The Romance of the Three Kingdoms
Pang Hui,The Romance of the Three Kingdoms
Guan Xing,The Romance of the Three Kingdoms
Jiang Ji,The Romance of the Three Kingdoms
Sun Jiao,The Romance of the Three Kingdoms
Zhu Ran,The Romance of the Three Kingdoms
Stockholm (Monica Gaztambide),Money Heist
Visenya Targaryen,World of Ice and Fire
Cinderella,Shrek
Snow White,Shrek
Rico Rodriguez,Just Cause
King Tut,DC
Osha,World of Ice and Fire
Shiera Seastar,World of Ice and Fire
Aegon III Targaryen,World of Ice and Fire
Maegor I Targaryen,World of Ice and Fire
Cletus Kasady,Marvel
Cletus Kasady,Earth-616
Bayek of Siwa,Assassin's Creed
Vinsmoke Judge,One Piece
Lieutenant G.Q. Edwards,DC Extended
Symmetra,Overwatch
Joel,The Last of Us
Ahmanet,Dark
Julio Ochoa,Grand Theft Auto HD
Dr. Crabblesnitch,Bully
Gary Mitchell,Star Trek
Mr. Bidwell,Team Fortress
Strong Mad,Homestar Runner
Little Jacob,Grand Theft Auto HD
Tony Prince,Grand Theft Auto HD
Selina Kyle,Gotham
Beatrix,Granblue Fantasy
Tommy,Supergod
Brok,God of War
Isaac Chroner,Multiverse
Bernadette Thompson,Teenage Mutant Ninja Turtles
Yvonne Blixt,Sune
Zeke Dunbar,InFamous
Hero Boy,The Polar Express
Leland,Star Trek
Edward Tanaka,Sonic X
John Blackstar,Blackstar
Rick Valassi,The Division
Higgins,Teenage Mutant Ninja Turtles
April MacLean,Whoniverse
Samuel Wipper,The Onion
Basher,Teenage Mutant Ninja Turtles
Billy Jim Bob McJames,Teenage Mutant Ninja Turtles
Claudette,Beauty and the Beast
Paulette,Beauty and the Beast
John Donovan,Mafia
Jennifer Moran,Mafia
Jackie DuVernay,Mafia
Ramonda,Marvel Cinematic
Cobra Bubbles,Lilo & Stitch
Rescue Lady,Lilo & Stitch
Mrs. Hasagawa,Lilo & Stitch
Senator Jebel,Star Wars
Blue Five,Star Wars
Red Leader,Star Wars
Gus Grimly,Fargo
Betsy Solverson,Fargo
Linda Park,Fargo
Kitty Nygaard,Fargo
NJobu,Marvel Cinematic
Anticlimax,Asterix
Perspicacia Tick,Discworld
bookseller,Beauty and the Beast
Larry Burns,The Simpsons
Vecna,Stranger Things
Persephone Odair,The Simpsons
Ice Cream Man,Lilo & Stitch
Kenny McCormick,216-B
Eric Cartman,216-B
Hyde Kido,Under Night In-Birth
Chikara Shigeno,Undead Unluck
Rip Tristan,Undead Unluck
Latla Mirah,Undead Unluck
Feng Kowloon,Undead Unluck
Creed,Undead Unluck
Linne,Under Night In-Birth
Kojuro,One Piece
Dotaku,One Piece
Akudai Kanzaburo,One Piece
Waruno Furishiro,One Piece
Kuni,One Piece
Suke,One Piece
Maha,One Piece
Kumagoro,One Piece
Kobe,One Piece
Kisegawa,One Piece
Tokijiro,One Piece
Rakuda,One Piece
Daikoku,One Piece
Hanzo,One Piece
Yoriichi Tsugikuni,Demon Slayer: Kimetsu no Yaiba
Adam Gabriel,FIFA
Kylian Mbappe,FIFA
J. Nielsen,FIFA
Oliver Biscuit,Grand Theft Auto 3D
Reina,Tekken
Ernst Bishop,Star Citizen
Steve Colton,Star Citizen
Thomas Wade,Star Citizen
Randall Graves,Star Citizen
Noah White,Star Citizen
Alma Mavis Taraza,Dune
Crystal Saint,Saint Seiya
Vault Boy,Fallout
Abis Mal,Aladdin
Pete Ross,Earth-167
William Marcus Anderson,Red Dead
Katy,Pokémon
Nemona,Pokémon
Clair,Pokémon
Candice,Pokémon
Senor Pink,One Piece
Gatz,One Piece
Adam McKay,Teenage Mutant Ninja Turtles
Tora Yoshida,Teenage Mutant Ninja Turtles
Faraji Ngala,Teenage Mutant Ninja Turtles
Joi Reynard,Teenage Mutant Ninja Turtles
Kajun Faycott,BlazBlue
Qrow Branwen,RWBY
owner of Lus Inn,Water Margin
Waiter at Lus Inn,Water Margin
Zhao Yuanwai,Water Margin
Liu Taigong,Water Margin
Duguan of Taiwei Gao Mansion,Water Margin
Jiaotou Zhang,Water Margin
mother-in-law of Li Xiaoer,Water Margin
Dezra Majere,Dragonlance
Unnamed woman,Slender Man Mythos
Deng Long,Water Margin
wife of He Tao,Water Margin
